seller_id,seller_state,total_orders,total_revenue,avg_review_score,late_rate_pct,avg_delay_days,composite_score,performance_tier,perf_rank,perf_quartile
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,47,4644.02,4.2,2.1,-14.1,65.1,Good,490,2
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,107,7645.65,4.26,3.7,-11.9,65.1,Good,490,2
ef0ace09169ac090589d85746e3e036f,RJ,128,16313.0,4.4,7.8,-11.3,65.1,Good,490,2
3d8fa2f5b647373c8620330c4e077a9f,SP,42,3570.64,4.23,2.4,-11.5,65.1,Good,490,2
9add47bf45ce8e8c7db6b9cf670b1e09,PR,41,4642.67,4.22,2.4,-13.7,65.1,Good,490,2
4736e9d642ef4257cd7622516931eb51,SP,16,1078.87,4.12,0.0,-14.5,65.1,Good,490,2
138dbe45fc62f1e244378131a6801526,SP,45,1114.96,4.24,2.2,-8.8,65.1,Good,490,2
8f119a0aee85c0c8fc534629734e94fd,SP,74,3658.79,4.32,4.1,-10.9,65.1,Good,490,2
d50d79cb34e38265a8649c383dcffd48,SP,69,12997.43,4.24,4.3,-13.3,65.1,Good,490,2
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,23,13272.7,4.48,8.7,-10.6,65.1,Good,490,2
670c26e0f1bf8d0576271d5cfaec6d2b,PR,76,6200.2,4.36,5.3,-12.5,65.1,Good,490,2
0a85ebe4e328db81ac9109781205e2f7,SP,12,767.89,4.58,8.3,-8.4,65.1,Good,490,2
562f8cfc51f265411f487d07e9c40e7f,MG,13,766.92,4.54,7.7,-7.8,65.0,Good,503,2
537eb890efff034a88679788b647c564,RJ,152,4690.99,4.29,3.9,-12.0,65.0,Good,503,2
25cf099de44674fde97473224f9d59ab,SP,50,1654.36,4.33,4.0,-12.9,65.0,Good,503,2
2528513dd95219a6013d4d05176e391a,SP,153,32132.79,4.03,3.9,-12.2,65.0,Good,503,2
1caf283236cd69af44cbc09a0a1e7d32,RJ,33,917.6,4.61,9.1,-11.8,65.0,Good,503,2
1c129092bf23f28a5930387c980c0dfc,SP,190,9437.56,4.29,4.7,-9.7,65.0,Good,503,2
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,216,68270.9,4.23,13.9,-9.1,65.0,Good,503,2
c847e075301870dd144a116762eaff9a,MG,39,14719.0,4.26,5.1,-14.4,65.0,Good,503,2
3f995f07c49d0d55a99d5c54957f7d81,SP,43,3955.7,4.21,2.3,-12.1,65.0,Good,503,2
93b9a99027bd8bd6af682aff18dd19bf,SP,18,1850.0,4.11,0.0,-17.2,65.0,Good,503,2
ce616e1913288884e7742faac9d981db,SP,13,303.7,4.54,7.7,-11.2,65.0,Good,503,2
cda598c48d7c614bc1cad7d8ff6f0010,SP,16,1038.7,4.12,0.0,-13.9,65.0,Good,503,2
6c177e38df6d3f34182b1f1d427231bf,PR,53,8112.89,4.15,1.9,-14.5,65.0,Good,503,2
0691148aee60ca47977c187804f935ae,PR,47,6178.21,4.18,2.1,-13.8,65.0,Good,503,2
6b243f80ed07b10f0e8aa0f21a205f3c,PR,78,6298.19,4.26,3.8,-14.7,64.9,Good,517,2
6481e96574816ead57975da2c0f6d80d,SP,31,3297.9,4.26,3.2,-11.4,64.9,Good,517,2
54a1852d1b8f10312c55e906355666ee,SP,197,16996.47,4.37,7.6,-11.0,64.9,Good,517,2
2646baaf662d4d92ac48f047e35db92d,SP,15,1263.05,4.47,6.7,-10.8,64.9,Good,517,2
42b729f859728f5079499127a9c2ef37,SP,101,4039.06,4.51,7.9,-7.9,64.9,Good,517,2
7901646fdd36a55f564ffaf2dbccaaf7,RJ,22,11857.08,4.5,9.1,-11.5,64.9,Good,517,2
15cd6eefe58588619aaed41dfa6621b1,MG,15,1551.84,4.47,6.7,-10.0,64.9,Good,517,2
bba74270a87732727b5a3b4fd9ac1c39,MG,35,5964.6,4.06,0.0,-16.0,64.9,Good,517,2
17ca9b9e9b9ef8fdb529001b49ebb50f,MG,115,9768.74,4.07,0.9,-14.1,64.9,Good,517,2
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,14,4455.82,4.07,0.0,-16.4,64.9,Good,517,2
0b90b6df587eb83608a64ea8b390cf07,PR,160,28160.93,4.05,3.8,-18.4,64.9,Good,517,2
dfc5fb7259bb2b599ca565e6e9448f0f,SP,32,6553.74,4.22,3.1,-12.4,64.9,Good,517,2
77530e9772f57a62c906e1c21538ab82,PR,305,45486.5,4.19,9.5,-10.9,64.8,Good,529,2
cb6c9f5888a7a090c75beaf615925792,ES,10,749.94,4.1,0.0,-10.9,64.8,Good,529,2
f62d7bb4a613ec758a03342d46b580b2,MG,32,24665.0,4.38,9.4,-9.7,64.8,Good,529,2
4e7c18b98d84e05cbae3ff0ff03846c2,SP,80,8889.9,4.23,3.8,-13.3,64.8,Good,529,2
128639473a139ac0f3e5f5ade55873a5,PR,524,11893.73,4.22,4.2,-12.2,64.8,Good,529,2
3c487ae8f8d7542beff5788e2e0aea83,DF,30,9385.7,4.2,3.3,-11.1,64.8,Good,529,2
b92e3c8f9738272ff7c59e111e108d7c,MG,61,8252.03,4.21,3.3,-43.6,64.8,Good,529,2
49e7217cfe4e427191c378ec626d8737,MG,12,2868.8,4.08,0.0,-11.5,64.8,Good,529,2
83deb69e889cf80f82be1dc6d5f2d486,SC,40,5363.01,4.32,5.0,-11.8,64.7,Good,537,2
527801b552d0077ffd170872eb49683b,SP,90,17942.8,4.47,10.0,-11.3,64.7,Good,537,2
ca3bd7cd9f149df75950150d010fe4a2,SP,68,9333.37,4.09,1.5,-16.5,64.7,Good,537,2
96804ea39d96eb908e7c3afdb671bb9e,MG,36,3529.9,4.22,2.8,-13.5,64.7,Good,537,2
9596c870880d900012f2e8e6e30d06d7,MG,21,7625.35,4.29,4.8,-12.4,64.7,Good,537,2
f1ed6bd0a9b11b581f16c851c6a5a527,RS,17,1622.77,4.41,5.9,-9.4,64.7,Good,537,2
8a130737016f838139d31878787a39c9,SP,56,4222.03,4.45,7.1,-10.7,64.7,Good,537,2
62c50c1af4dfdc4149d25c5222043d39,SP,12,2325.83,4.08,0.0,-17.8,64.7,Good,537,2
04308b1ee57b6625f47df1d56f00eedf,SC,92,58991.8,3.95,7.6,-11.6,64.7,Good,537,2
dbdd0ec73a4817971d962698f2fea022,CE,16,6384.0,4.38,6.2,-17.2,64.7,Good,537,2
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,325,54655.56,4.03,8.3,-10.1,64.7,Good,537,2
0db783cfcd3b73998abc6e10e59a102f,SP,130,8879.4,4.22,3.8,-13.1,64.7,Good,537,2
7b0df942f46435babab05d49b744b2c4,SP,32,22600.63,4.39,9.4,-10.9,64.6,Good,549,2
94e93ce877be27a515118dbfd2c2be41,SP,29,5436.58,4.04,0.0,-11.1,64.6,Good,549,2
179d859f51292aac5c10806a356f7af9,SP,18,404.47,4.39,5.6,-8.9,64.6,Good,549,2
d9442042130b7fe579d1295f9f4a248f,SP,19,772.16,4.37,5.3,-7.9,64.6,Good,549,2
403aa86912527d730337ffcb0fb096ab,MG,11,8959.89,4.0,0.0,-12.0,64.6,Good,549,2
3969863bb8af7f72580b3b1ffd3a17b3,SP,12,780.05,4.08,0.0,-12.0,64.6,Good,549,2
5a8e7d5003a1f221f9e1d6e411de7c23,SP,128,10521.19,4.2,3.9,-11.7,64.6,Good,549,2
c8417879a15366a17c30af34c798c332,SP,25,1810.8,4.29,4.0,-11.4,64.6,Good,549,2
ebd2d60905fb58271facef5596b620d3,SP,81,7715.12,4.22,3.7,-11.5,64.6,Good,549,2
e84ad2127668df3aafc6b73531a0beb8,SP,19,987.0,4.37,5.3,-7.2,64.6,Good,549,2
afe0067131b73e40875c9b6c10bd2e21,MG,45,5040.5,4.27,4.4,-11.4,64.5,Good,559,2
7008613ea464bad5cb9b83456e1e6a8f,SC,123,7538.7,4.28,4.9,-13.9,64.5,Good,559,2
7681ef142fd2c19048da7430856b5588,SP,56,30929.81,4.27,8.9,-9.1,64.5,Good,559,2
00ee68308b45bc5e2660cd833c3f81cc,SP,133,20117.89,4.3,7.5,-10.8,64.5,Good,559,2
bba3293d6f5d5af2f415e004e8b93ae3,SP,17,11702.1,4.29,5.9,-9.0,64.5,Good,559,2
1c40343cc5d18c2d8248ac2f3366de34,SP,20,2654.41,4.6,10.0,-11.4,64.5,Good,559,2
f4db9b37944bcb8873e6b456ee190bbf,SP,21,3409.78,4.57,9.5,-11.3,64.5,Good,559,2
e59aa562b9f8076dd550fcddf0e73491,PR,69,30716.3,4.26,8.7,-11.8,64.5,Good,559,2
9b013e03b2ab786505a1d3b5c0756754,SP,168,8720.96,4.23,4.2,-9.9,64.5,Good,559,2
5a425cc503b39b262a847fd6212bf53b,PR,14,1340.6,4.46,7.1,-9.9,64.5,Good,559,2
78c99c6dff4eeae5be99bf635ed21e3f,SP,31,2150.87,4.42,6.5,-10.5,64.5,Good,559,2
4b0fdb526525f9890eb145bf1534640e,SP,18,2518.9,4.06,0.0,-9.9,64.5,Good,559,2
bd23da7354813347129d751591d1a6e2,SP,84,9594.7,4.11,2.4,-10.1,64.4,Good,571,2
41b39e28db005d9731d9d485a83b4c38,SP,181,16181.56,4.19,5.0,-18.0,64.4,Good,571,2
c013e57c075a06e5b5c48ee03c525719,SP,41,2020.85,4.32,4.9,-11.6,64.4,Good,571,2
d354c38a7182125a748cb10474fe963b,RJ,17,1500.34,4.38,5.9,-12.1,64.4,Good,571,2
72c5da29406b4234927b81855e7b64f6,SP,31,11846.69,4.13,3.2,-16.6,64.4,Good,571,2
f181738b150df1f37cb0bd72e705b193,SP,36,5549.6,4.47,8.3,-10.0,64.4,Good,571,2
b76dba6c951ab00dc4edf0a1aa88037e,SP,157,2545.31,4.22,3.2,-16.3,64.4,Good,571,2
17908cf9b444ee34047cadd5c0f4a516,GO,11,1993.99,4.55,9.1,-11.8,64.4,Good,571,2
1fe5540d7c1c37a595fefbacd5570d9e,RJ,20,4537.6,4.3,5.0,-13.4,64.4,Good,571,2
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,14,2126.07,4.43,7.1,-14.6,64.3,Good,580,2
1464afc72f696af775557a821c2e253f,RJ,29,1059.36,4.24,3.4,-12.5,64.3,Good,580,2
4830e40640734fc1c52cd21127c341d4,SP,202,9828.11,4.24,5.0,-11.1,64.3,Good,580,2
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,92,10358.95,4.32,6.5,-9.6,64.3,Good,580,2
094ced053e257ae8cae57205592d6712,SP,19,1622.1,4.05,0.0,-15.7,64.3,Good,580,2
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,61,4042.3,4.46,8.2,-13.1,64.2,Good,585,2
dfa0c4c6229ab200a4a1336b4d7128ff,SC,75,5100.5,4.08,1.3,-14.7,64.2,Good,585,2
1d29dfba02015238dfbe2449a5eaa361,MG,12,612.8,4.5,8.3,-9.5,64.2,Good,585,2
4c03b9dd4c11ee2cb35c96c49efc9420,SP,48,6513.6,4.11,2.1,-14.1,64.2,Good,585,2
066a6914e1ebf3ea95a216c73a986b91,PR,64,8870.49,4.14,3.1,-16.9,64.2,Good,585,2
994f04b3718c2bab35c2adfa8afecd2a,SP,46,3239.9,4.37,6.5,-8.1,64.1,Good,590,2
cfe94489ddd337d1e29e12f2a7205d10,SP,20,2376.0,4.3,5.0,-8.1,64.1,Good,590,2
9c0e69c7bf2619675bbadf47b43f655a,SP,144,32495.07,4.19,8.3,-8.7,64.1,Good,590,2
87d30a6a0cbf89356e49324971ab1d24,SP,17,2134.13,4.35,5.9,-10.8,64.1,Good,590,2
6e864f5c4669eff3d98140a07cc50202,SP,13,740.59,4.46,7.7,-11.5,64.1,Good,590,2
a2e874074c877c5a05abae80ad6e488f,SP,40,7355.0,4.25,5.0,-16.3,64.1,Good,590,2
9674754b5a0cb32b638cec001178f799,SP,83,4849.84,4.13,2.4,-11.1,64.1,Good,590,2
a5a1bfcf728ab0e19182959cf0771ee4,SP,19,1713.16,4.32,5.3,-9.7,64.1,Good,590,2
113e3a788b935f48aad63e1c41dac1bd,SP,39,847.35,4.32,5.1,-15.0,64.1,Good,590,2
9dda5bbacd45e18d6485fee649205d09,MG,17,1715.7,4.35,5.9,-7.6,64.1,Good,590,2
4e17c65a516f69d023a2ae78b84f28d6,SP,61,7639.26,4.23,4.9,-22.1,64.0,Good,600,2
e63e8bfa530fb16910dd6956e592bb81,SP,40,1391.69,4.3,5.0,-13.4,64.0,Good,600,2
2e1c9f22be269ef4643f826c9e650a52,SP,160,12203.25,4.26,6.2,-10.3,64.0,Good,600,2
4917cee8d902e13428c3ec4b1ca6f315,SC,31,5103.9,4.16,3.2,-9.9,64.0,Good,600,2
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,32,3819.97,4.16,3.1,-13.9,63.9,Good,604,2
79ebd9a61bac3eaf882805ed4ecfa12a,PR,125,14483.68,4.15,4.8,-12.0,63.9,Good,604,2
25c5c91f63607446a97b143d2d535d31,MG,148,50788.62,3.94,7.4,-11.6,63.9,Good,604,2
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,55,19047.3,4.15,5.5,-15.0,63.9,Good,604,2
6288c69c4ce638e59925e59193f98b16,SP,20,4196.8,4.25,5.0,-12.0,63.8,Good,608,2
aaed1309374718fdd995ee4c58c9dfcd,SC,103,9158.25,4.09,2.9,-17.2,63.8,Good,608,2
7142540dd4c91e2237acb7e911c4eba2,SP,316,37505.73,4.05,7.3,-13.4,63.7,Good,610,2
67bf6941ba2f1fa1d02c375766bc3e53,PR,15,5062.0,4.33,6.7,-9.9,63.7,Good,610,2
b33e7c55446eabf8fe1a42d037ac7d6d,SP,147,44007.01,4.22,11.6,-11.3,63.7,Good,610,2
8ff1a9df749e454105c55cda13e79143,SP,12,1240.7,4.0,0.0,-8.9,63.7,Good,610,2
974cf2cb8f4b7add98709c30df02fe10,SP,30,2694.7,4.17,3.3,-13.8,63.7,Good,610,2
014d9a685fd57276679edd00e07089e5,PR,10,758.86,4.0,0.0,-12.0,63.7,Good,610,3
45d33f715e24d15a6ccf5c17b3a23e3c,SP,53,4787.54,4.28,5.7,-11.5,63.7,Good,610,3
3f8034bfc6b8b4135534975d49f04c63,PR,11,1273.9,4.0,0.0,-17.7,63.7,Good,610,3
cea729054f157f5870bdd321a958d994,SP,23,2484.1,4.22,4.3,-8.8,63.7,Good,610,3
c9aafcd0621b2207c10e32c649cada4d,SP,39,2686.16,4.41,7.7,-9.9,63.7,Good,610,3
3361277dc30b7cccdb0c286b24219756,PR,29,3905.05,4.34,6.9,-15.9,63.6,Good,620,3
33c51922b6e3c16b24a8f28e5833c99d,PR,18,6657.87,4.24,5.6,-13.7,63.6,Good,620,3
b83cedfb587e7911540e3f576d6917ce,SP,24,2241.85,4.21,4.2,-9.7,63.6,Good,620,3
1987cd4be10fe09ee50454f9c354d1c6,MG,14,2877.7,4.36,7.1,-13.7,63.6,Good,620,3
db4350fd57ae30082dec7acbaacc17f9,SP,132,3460.33,4.18,3.8,-15.8,63.6,Good,620,3
f7720c4fa8e3aba4546301ab80ea1f1b,PR,59,2221.55,4.26,5.1,-14.1,63.6,Good,620,3
f5b44895715ddfe3087dc414f30268f3,SP,19,378.8,4.0,0.0,-9.7,63.6,Good,620,3
00fc707aaaad2d31347cf883cd2dfe10,PR,102,12832.7,4.09,3.9,-15.5,63.6,Good,620,3
01fd077212124329bac32490e8ef80d9,SP,31,1372.0,4.16,3.2,-11.3,63.6,Good,620,3
1c68394e931a64f90ea236c5ea590300,PR,137,24951.08,3.96,3.6,-15.0,63.6,Good,620,3
004c9cd9d87a3c30c522c48c4fc07416,SP,155,19451.74,4.16,6.5,-11.7,63.5,Good,630,3
fbc14c0cf93505ef89f64665ffa4a7b5,SP,18,12452.82,4.18,5.6,-13.9,63.5,Good,630,3
412a4720f3e9431b4afa1476a1acddbe,SP,21,2058.1,4.24,4.8,-9.0,63.5,Good,630,3
1da3aeb70d7989d1e6d9b0e887f97c23,SP,256,8663.4,4.17,4.7,-11.4,63.5,Good,630,3
70c27847eca8195c983ed7e798c56743,RJ,77,12473.5,4.23,6.5,-11.8,63.5,Good,630,3
7dc8c42cc750eeafea6c85712ffee9bf,SP,41,6548.68,4.2,4.9,-13.9,63.5,Good,630,3
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,18,2134.68,4.28,5.6,-14.9,63.5,Good,630,3
f80edd2c5aaa505cc4b0a3b219abf4b8,SP,113,8988.74,4.2,5.3,-12.1,63.5,Good,630,3
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,48,2788.32,4.2,4.2,-13.1,63.5,Good,630,3
8d956fec2e4337affcb520f56fd8cbfd,SP,209,11025.2,4.22,6.2,-10.5,63.4,Good,639,3
f615fe7efbef0f4f08fd3086bc7a3e60,SP,21,2296.25,4.48,9.5,-12.2,63.4,Good,639,3
391fc6631aebcf3004804e51b40bcf1e,SP,505,39432.08,4.07,8.5,-11.2,63.4,Good,639,3
e9bc59e7b60fc3063eb2290deda4cced,PR,203,33599.4,4.09,7.9,-14.3,63.4,Good,639,3
e24d3429d294b2eb200b064ebb035879,SP,19,1878.58,4.26,5.3,-10.9,63.4,Good,639,3
522620dcb18a6b31cd7bdf73665113a9,PR,171,56631.39,3.92,8.8,-13.8,63.4,Good,639,3
26d8a1c7c75d513045798992ead43aa2,PR,34,5937.13,4.41,8.8,-12.1,63.4,Good,639,3
b6e1504972665f739dec4facb9943775,SP,14,1484.48,4.36,7.1,-9.0,63.4,Good,639,3
0887a9f087bcd5d9f6642b52f897fc6c,SP,12,1642.0,4.42,8.3,-12.4,63.4,Good,639,3
e883aa812c37a7413226856f4579fe91,SP,26,4097.1,4.15,3.8,-12.2,63.4,Good,639,3
1f9ab4708f3056ede07124aad39a2554,SP,75,13143.03,4.14,5.3,-13.3,63.3,Good,649,3
bb7a14e229b1c95156719c3d9552eeee,RJ,10,2760.2,4.5,10.0,-10.6,63.3,Good,649,3
31da954dc0855f2495c6310f70a2f931,SP,28,4284.0,4.32,7.1,-10.5,63.3,Good,649,3
822166ed1e47908f7cfb49946d03c726,RJ,67,3946.63,4.02,1.5,-13.1,63.3,Good,649,3
05d2173d43ea568aa0540eba70d2ca76,MG,62,5759.66,4.18,4.8,-11.6,63.3,Good,649,3
001cca7ae9ae17fb1caed9dfb1094831,ES,194,24347.13,4.08,6.2,-12.8,63.3,Good,649,3
f789d2c4f2c2eb38fc4373e7a4b35264,MG,41,4693.88,4.2,4.9,-14.3,63.3,Good,649,3
ea00f977a203ff88adf7057cb7806998,SP,18,381.73,4.28,5.6,-6.3,63.3,Good,649,3
575df70bde3f9f2b30bf8d2e9910d725,SP,26,5469.15,4.12,3.8,-16.4,63.2,Good,657,3
6806dad1da97bfb5a9038eac6881f706,PR,10,1477.0,3.95,0.0,-13.3,63.2,Good,657,3
95e03ca3d4146e4011985981aeb959b9,RJ,169,10886.17,4.06,3.6,-15.0,63.2,Good,657,3
845e8036c3f7bf62099352f5ed910240,RJ,21,1918.4,3.95,0.0,-13.6,63.2,Good,657,3
ffa6adafb71b807dc13159e26431354c,PR,17,2500.9,3.94,0.0,-12.7,63.2,Good,657,3
9d7a1d34a5052409006425275ba1c2b4,SP,13,1054.82,4.38,7.7,-12.1,63.2,Good,657,3
817245bcc3badd82bbd222e0366951a6,SP,28,5345.6,4.11,3.6,-12.4,63.2,Good,657,3
4e06067cc08b3f41d837768d392c3ee3,MG,31,1055.72,4.13,3.2,-13.0,63.2,Good,657,3
e7df4cd29ab5abab70fb0783ddb53987,SP,22,9548.8,4.36,9.1,-10.6,63.1,Good,665,3
062ce95fa2ad4dfaedfc79260130565f,RS,54,7718.0,4.09,3.7,-13.2,63.1,Good,665,3
f00e21b1e91a79653163b7fd8f293ff1,SP,31,3900.09,4.1,3.2,-16.2,63.1,Good,665,3
c3acdfac4e3e97ff87529454fbc03642,SP,12,16788.0,4.25,8.3,-9.5,63.1,Good,665,3
6d803cb79cc31c41c4c789a75933b3c7,SP,58,8711.4,4.25,6.9,-13.8,63.1,Good,665,3
0c8380b62e38e8a1e6adbeba7eb9688c,MG,176,17556.39,4.07,5.1,-11.8,63.1,Good,665,3
76d5af76d0271110f9af36c92573f765,SP,127,31992.67,4.16,9.4,-12.3,63.1,Good,665,3
cf2384dd2f1dddea3f838efed0945e65,SP,16,2101.5,3.94,0.0,-8.7,63.1,Good,665,3
827f8f69dfa529c561901c4f2e0f332f,PR,91,3408.39,4.29,6.6,-10.3,63.1,Good,665,3
33576ec5412fb5905d876f12f33bfde6,PR,31,2718.0,4.1,3.2,-17.1,63.0,Good,674,3
093805f8f2aeb63881444571e1f48f30,SP,22,1215.79,4.18,4.5,-10.2,63.0,Good,674,3
5b664594895aefb418afaee6d40a9a23,RJ,16,1066.8,3.94,0.0,-12.0,63.0,Good,674,3
8fdca8e349553f99bc738833a62c8802,SP,22,989.34,4.19,4.5,-12.5,63.0,Good,674,3
0adac9fbd9a2b63cccaac4f8756c1ca8,SP,105,15848.39,4.11,5.7,-11.0,63.0,Good,674,3
38e679b9e0064cd94c6f035707344dae,PR,27,3644.15,4.12,3.7,-16.9,63.0,Good,674,3
272f092de69afedd4d2969440b37f18f,SP,24,1776.43,3.93,0.0,-16.9,63.0,Good,674,3
ad97a199236354e53fcd91a5a913e9a2,SC,16,12446.85,4.5,12.5,-10.4,62.9,Good,681,3
e38db885400cd35c71dfd162f2c1dbcf,DF,30,2066.8,4.47,10.0,-12.3,62.9,Good,681,3
0c7533c71df861ec58ad7ff999ed0e8d,SP,59,2923.4,4.19,5.1,-10.0,62.9,Good,681,3
768a86e36ad6aae3d03ee3c6433d61df,SP,16,562.46,4.62,12.5,-8.8,62.9,Good,681,3
b8630e1121437d41cb08e3c749c2c2e2,RJ,12,6988.0,4.33,8.3,-9.6,62.9,Good,681,3
45ba18c210d42734ec52c0c1c574e9ee,SP,34,5138.45,4.21,5.9,-11.6,62.9,Good,681,3
634964b17796e64304cadf1ad3050fb7,RJ,262,39217.98,4.08,9.5,-10.2,62.9,Good,681,3
b2ac621f0d0322434d04a12b078b9369,PR,29,9445.6,4.41,10.3,-11.1,62.9,Good,681,3
343e716476e3748b069f980efbaa294e,SP,16,876.7,4.27,6.2,-12.4,62.9,Good,681,3
ce248b21cb2adc36282ede306b7660e5,SC,64,13706.43,4.23,7.8,-10.5,62.8,Good,690,3
01cf7e3d21494c41fb86034f2e714fa1,PR,59,9439.56,4.12,5.1,-15.2,62.8,Good,690,3
ed4acab38528488b65a9a9c603ff024a,SP,31,12648.46,3.81,0.0,-12.8,62.8,Good,690,3
fcb5ace8bcc92f75707dc0f01a27d269,SP,58,7932.7,4.04,3.4,-9.0,62.8,Good,690,3
98dac6635aee4995d501a3972e047414,SP,88,4336.32,4.14,4.5,-11.0,62.8,Good,690,3
fe49ee029e61e789a1f3a5525f57ba8d,SP,16,2473.69,4.25,6.2,-11.9,62.8,Good,690,3
a369d693961cb93b61ca2cc518872a85,SP,11,2656.9,3.91,0.0,-15.5,62.8,Good,690,3
9e6229250fedbe05838fef417b74e7fb,SP,68,12298.69,3.97,2.9,-15.0,62.8,Good,690,3
813348c996469b40f2e028d5429d3495,SP,170,10694.73,4.08,4.7,-10.6,62.7,Good,698,3
ea8482cd71df3c1969d7b9473ff13abc,SP,1122,36495.54,4.04,8.6,-9.9,62.7,Good,698,3
3dbbce181edfaa4a597ec858c382d2ec,PR,17,848.3,4.24,5.9,-9.8,62.7,Good,698,3
fdb9095204a334cd8872252ffec6f2db,SP,45,8252.0,4.21,6.7,-11.1,62.7,Good,698,3
1354d51653f645349064725ed204e85e,SP,18,2410.0,3.89,0.0,-18.8,62.6,Good,702,3
14a08204d03bb6b6bde8029f801ae0eb,SP,28,2315.3,3.89,0.0,-14.4,62.6,Good,702,3
382229d1e840115ffe3dbf5ff460e417,RJ,44,3997.16,4.25,6.8,-10.6,62.6,Good,702,3
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,23,6615.58,4.09,4.3,-14.8,62.6,Good,702,3
76ea5315acb3f5f7ade3cd261faf922a,SP,15,1261.06,4.27,6.7,-11.2,62.6,Good,702,3
5075aaa8404020ae6aa8bf4792099b41,MG,10,1572.88,3.9,0.0,-11.6,62.6,Good,702,3
e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,80,11832.39,4.01,3.8,-18.6,62.6,Good,702,3
6b333a05bf188ef3e1f1662a86bd9855,DF,12,3990.91,4.33,8.3,-8.7,62.6,Good,702,3
08d0949a9a17c027262db1f3c450c26c,PR,11,309.8,3.91,0.0,-11.7,62.6,Good,702,3
4e922959ae960d389249c378d1c939f5,SP,411,45363.41,3.96,9.0,-12.9,62.5,Good,711,3
270297ead4c65a6cd2593960d2af6b21,SP,17,9412.6,3.82,0.0,-13.9,62.5,Good,711,3
acb6c2ca5c82411c1fdb88d5fd5eb95e,SP,10,413.88,3.9,0.0,-14.2,62.5,Good,711,3
751bdc4d83a466c7206cd42e8f426b03,SP,51,6730.76,3.94,2.0,-11.7,62.4,Good,714,3
3b15288545f8928d3e65a8f949a28291,SP,97,13189.81,4.16,7.2,-11.2,62.4,Good,714,3
4677a5437afda5fa7140b927b07be1cc,PR,11,3415.7,4.36,9.1,-14.1,62.4,Good,714,3
67883baaae6134ee81b271a542613728,SP,19,8167.9,4.11,5.3,-6.1,62.4,Good,714,3
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,25,1805.33,3.88,0.0,-16.9,62.4,Good,714,3
16090f2ca825584b5a147ab24aa30c86,SP,397,25551.16,4.09,8.1,-9.7,62.4,Good,714,3
96493fab2fbb13a14d0c0e8772eef5c3,SP,63,18969.0,4.06,6.3,-10.1,62.4,Good,714,3
870d0118f7a9d85960f29ad89d5d989a,MG,44,3166.21,4.11,4.5,-10.0,62.4,Good,714,3
624f4ece8da4aafb77699233d480f8ef,SP,50,9026.79,4.24,8.0,-10.4,62.3,Good,722,3
542917da124346b47ea1ac79a93ce454,PR,20,1323.8,4.15,5.0,-14.0,62.3,Good,722,3
7357b52d27cbaa90f81a96cbc1279396,MG,12,1328.02,4.33,8.3,-9.1,62.3,Good,722,3
701938c450705b8ae65fc923b70f35c7,SP,74,11879.29,4.0,4.1,-11.7,62.3,Good,722,3
c6381d2d013342748761e906d45aff76,RS,15,2042.98,3.87,0.0,-16.5,62.3,Good,722,3
951e8cef368f09bb3f3d03c00ca4702c,SP,60,3873.33,4.21,6.7,-10.0,62.2,Good,727,3
165b1235e9e9942cb5fae67103576fb0,SP,11,2085.15,4.36,9.1,-7.9,62.2,Good,727,3
1f1bb1f0859883505541bdd6606193e5,SP,27,16040.84,4.33,11.1,-10.9,62.2,Good,727,3
4ba52dfeba874da5b9ee7b17c7494f04,SP,11,1463.0,4.36,9.1,-11.7,62.2,Good,727,3
7202e2ba20579a9bd1acb29e61fe71f6,SP,51,12085.7,3.98,3.9,-12.2,62.2,Good,727,3
f262cbc1c910c83959f849465454ddd3,SP,188,10139.87,4.18,7.4,-9.6,62.1,Good,732,3
8cbac7e12637ed9cffa18c7875207478,SC,66,3121.87,4.17,6.1,-13.6,62.1,Good,732,3
df56d7b40d437f88407c5f78b63bc328,PR,22,2791.28,4.09,4.5,-11.4,62.1,Good,732,3
c0563dd588b775f2e37747ef6ad6c92c,SP,27,3587.3,4.44,11.1,-8.9,62.1,Good,732,3
a416b6a846a11724393025641d4edd5e,SP,157,24930.24,4.22,10.8,-10.2,62.1,Good,732,3
729f06993dac8e860d4f02d7088ca48a,SP,93,20066.07,4.21,9.7,-10.8,62.1,Good,732,3
609e1a9a6c2539919b8205cf7c4e6ff0,SC,84,7207.78,3.87,1.2,-17.0,62.1,Good,732,3
b335c59ab742f751a85db9c411a86739,MG,29,2289.11,4.03,3.4,-11.4,62.0,Good,739,3
